METADATA
initial_wait_s: 15
measures: 1
period_ms: 1000
depth: 0.5
name: kdupro01
buoy: 1
country: colombia
place: akuara
maker: udea
curator: icm-csic
email: rodero@icm.csic.es
sensors: tcs34725
description: calibration
units: counts,
latitude: 41.383189
longitude: 2.197949
altitude: 0
ref_coord_system: wgs84
location_source: gnss
time_source: internet
processing_level: 0
processing_procedure: https://git.csic.es/kduino/kdupro
processing_version: build
processing_revision: 0
calibration_procedure: https://git.csic.es/kduino/kdupro
calibration_reference: 0
calibration_time: 0
calibration_version: 0
sensor_id: 
platform_id: 
deployment_id: 
sample_id: 
observer_id: 
owner_contact: jpiera@icm.csic.es
operator_contact: rodero@icm.csic.es
license: mit
license_reference: https://opensource.org/licenses/mit
embargo_date: 
datetime: yyyy-mm-ddthh:mm:ssz
time: 2025-05-21T09:37:06:096Z
DATA
TIME F1-415nm F2-445nm F3-480nm F4-515nm F5-555nm F6-590nm F7-630nm F8-680nm Clear Near-IR
2025-05-21T10:25:27:179Z 9648 13894 18669 21996 24339 25645 29747 34800 65535 50207
2025-05-21T10:25:28:212Z 9644 13889 18656 21991 24318 25630 29724 34778 65535 50160
2025-05-21T10:25:29:244Z 9642 13880 18648 21978 24304 25615 29713 34755 65535 50168
2025-05-21T10:25:30:276Z 9636 13872 18638 21967 24285 25603 29702 34737 65535 50156
2025-05-21T10:25:31:309Z 9632 13864 18623 21954 24279 25582 29685 34715 65535 50144
2025-05-21T10:25:32:342Z 9627 13850 18616 21935 24265 25569 29664 34694 65535 50149
2025-05-21T10:25:33:374Z 9620 13844 18604 21931 24251 25562 29650 34674 65535 50125
2025-05-21T10:25:34:406Z 9619 13838 18588 21917 24244 25543 29635 34650 65535 50127
2025-05-21T10:25:35:439Z 9616 13828 18583 21902 24228 25526 29619 34617 65535 50114
2025-05-21T10:25:36:472Z 9610 13819 18569 21889 24210 25512 29604 34603 65535 50103
2025-05-21T10:25:38:507Z 9606 13810 18560 21882 24194 25496 29600 34585 65535 50095
2025-05-21T10:25:39:539Z 9601 13800 18549 21868 24183 25479 29570 34555 65535 50092
2025-05-21T10:25:40:572Z 9596 13790 18541 21856 24174 25473 29560 34527 65535 50076
2025-05-21T10:25:41:604Z 9593 13782 18533 21835 24159 25452 29545 34503 65535 50064
2025-05-21T10:25:42:637Z 9586 13772 18508 21821 24143 25432 29534 34486 65535 50033
2025-05-21T10:25:43:669Z 9579 13756 18497 21806 24104 25407 29485 34430 65535 49942
2025-05-21T10:25:44:703Z 9571 13749 18468 21787 24078 25393 29460 34406 65535 49885
2025-05-21T10:25:45:736Z 9560 13733 18459 21769 24057 25381 29435 34387 65535 49824
2025-05-21T10:25:46:768Z 9555 13726 18434 21745 24018 25346 29393 34341 65535 49707
2025-05-21T10:25:47:800Z 9547 13716 18422 21738 23992 25335 29356 34315 65535 49622
2025-05-21T10:25:48:832Z 9531 13698 18397 21718 23972 25315 29328 34293 65535 49525
2025-05-21T10:25:49:864Z 9527 13685 18381 21704 23945 25296 29303 34253 65535 49488
2025-05-21T10:25:50:897Z 9519 13680 18368 21694 23942 25285 29301 34247 65535 49517
2025-05-21T10:25:51:929Z 9516 13671 18362 21676 23918 25274 29277 34216 65535 49462
2025-05-21T10:25:52:963Z 9511 13662 18347 21667 23912 25262 29272 34206 65535 49483
2025-05-21T10:25:53:996Z 9510 13655 18341 21653 23901 25238 29259 34173 65535 49460
2025-05-21T10:25:54:028Z 9507 13645 18333 21639 23898 25235 29252 34151 65535 49508
2025-05-21T10:25:55:060Z 9499 13635 18320 21625 23883 25209 29223 34127 65535 49506
2025-05-21T10:25:56:094Z 9502 13634 18321 21617 23868 25206 29227 34117 65535 49490
2025-05-21T10:25:57:127Z 9493 13615 18304 21598 23855 25189 29203 34088 65535 49527
2025-05-21T10:25:58:159Z 9482 13605 18286 21578 23725 25126 28998 34014 65535 49403
2025-05-21T10:25:59:191Z 9348 13317 17945 21074 22139 23314 27276 31704 65535 48820
2025-05-21T10:26:00:223Z 8276 11822 15818 18847 20336 21781 25287 29622 65535 43640
2025-05-21T10:26:01:256Z 8194 11745 15695 18576 20503 21866 25262 29808 65535 43880
2025-05-21T10:26:02:290Z 8189 11710 15690 18544 19721 21214 24527 28843 65535 43023
2025-05-21T10:26:03:322Z 8085 11508 15436 18266 20372 21749 25135 29645 65535 43272
2025-05-21T10:26:04:354Z 8306 11789 15786 18720 20954 22290 26109 30184 65535 44436
2025-05-21T10:26:05:387Z 8628 12498 16756 19817 22777 23862 28151 32657 65535 45856
2025-05-21T10:26:06:419Z 8877 13018 17456 20607 22893 23942 28292 32815 65535 45959
2025-05-21T10:26:07:453Z 8878 13025 17468 20620 22903 23932 28306 32819 65535 46013
2025-05-21T10:26:08:487Z 8888 13039 17473 20641 22923 23955 28329 32848 65535 46067
2025-05-21T10:26:10:520Z 8898 13054 17491 20658 22946 23961 28338 32853 65535 46100
2025-05-21T10:26:11:553Z 8898 13052 17497 20665 22949 23968 28347 32854 65535 46145
2025-05-21T10:26:12:585Z 8896 13045 17491 20646 22915 23939 28312 32804 65535 46095
2025-05-21T10:26:13:618Z 8809 12867 17279 20393 21364 22624 26528 30761 65535 44389
2025-05-21T10:26:14:651Z 8413 12043 16094 19160 20876 22210 26120 30082 65535 45900
2025-05-21T10:26:15:685Z 8631 12287 16547 19530 23082 24569 28119 33199 65535 49156
2025-05-21T10:26:16:717Z 9403 13442 18112 21342 23595 24922 28939 33657 65535 49259
2025-05-21T10:26:17:749Z 9409 13446 18110 21361 23612 24921 28966 33661 65535 49311
2025-05-21T10:26:18:782Z 9407 13439 18112 21349 23600 24911 28954 33638 65535 49300
2025-05-21T10:26:19:814Z 9405 13435 18108 21348 23584 24894 28926 33607 65535 49277
2025-05-21T10:26:20:846Z 9397 13419 18091 21320 23570 24881 28914 33581 65535 49283
2025-05-21T10:26:21:880Z 9395 13410 18083 21314 23555 24868 28899 33565 65535 49271
2025-05-21T10:26:22:913Z 9392 13404 18079 21300 23536 24853 28883 33540 65535 49247
2025-05-21T10:26:23:945Z 9385 13396 18070 21292 23535 24834 28871 33519 65535 49236
2025-05-21T10:26:24:978Z 9384 13388 18058 21283 23525 24817 28856 33502 65535 49228
2025-05-21T10:26:25:010Z 9380 13374 18047 21262 23507 24810 28839 33473 65535 49217
2025-05-21T10:26:26:043Z 9375 13364 18036 21252 23486 24802 28829 33439 65535 49199
2025-05-21T10:26:27:077Z 9369 13354 18032 21236 23482 24783 28814 33436 65535 49194
2025-05-21T10:26:28:149Z 9367 13351 18021 21233 23457 24768 28795 33409 65535 49198
2025-05-21T10:26:29:182Z 9365 13345 18008 21222 23452 24758 28779 33384 65535 49191
2025-05-21T10:26:30:214Z 9360 13328 18002 21205 23428 24739 28757 33353 65535 49167
2025-05-21T10:26:31:247Z 9356 13326 17991 21191 23420 24731 28756 33342 65535 49147
2025-05-21T10:26:32:279Z 9351 13315 17987 21184 23411 24716 28728 33319 65535 49137
2025-05-21T10:26:33:313Z 9347 13309 17978 21162 23393 24697 28706 33287 65535 49149
2025-05-21T10:26:34:345Z 9342 13299 17963 21153 23382 24677 28697 33264 65535 49111
2025-05-21T10:26:35:377Z 9339 13289 17955 21142 23370 24675 28687 33242 65535 49113
2025-05-21T10:26:36:410Z 9336 13283 17946 21126 23349 24664 28682 33221 65535 49128
2025-05-21T10:26:37:442Z 9335 13276 17938 21119 23340 24646 28660 33199 65535 49108
2025-05-21T10:26:38:474Z 9330 13266 17931 21104 23321 24640 28641 33187 65535 49104
2025-05-21T10:26:40:507Z 9329 13261 17927 21098 23320 24624 28643 33159 65535 49115
2025-05-21T10:26:41:539Z 9322 13254 17911 21082 23309 24618 28620 33136 65535 49095
2025-05-21T10:26:42:571Z 9319 13246 17906 21072 23285 24591 28605 33113 65535 49097
2025-05-21T10:26:43:603Z 9319 13236 17893 21065 23273 24588 28586 33092 65535 49070
2025-05-21T10:26:44:636Z 9316 13225 17890 21054 23264 24576 28577 33067 65535 49084
2025-05-21T10:26:45:669Z 9313 13217 17882 21041 23255 24560 28563 33048 65535 49066
2025-05-21T10:26:46:702Z 9309 13214 17875 21033 23242 24553 28560 33029 65535 49078
2025-05-21T10:26:47:735Z 9306 13203 17868 21016 23228 24536 28538 33004 65535 49074
2025-05-21T10:26:48:767Z 9303 13198 17858 21009 23216 24532 28525 32988 65535 49065
2025-05-21T10:26:49:800Z 9299 13191 17851 20999 23201 24517 28506 32939 65535 49064
2025-05-21T10:26:50:833Z 9297 13177 17841 20991 23197 24504 28495 32927 65535 49051
2025-05-21T10:26:51:865Z 9296 13177 17839 20981 23181 24496 28485 32925 65535 49079
2025-05-21T10:26:52:900Z 9294 13169 17834 20977 23183 24497 28490 32914 65535 49106
2025-05-21T10:26:53:933Z 9296 13164 17833 20959 23169 24477 28475 32890 65535 49107
2025-05-21T10:26:54:965Z 9294 13156 17821 20957 23159 24473 28449 32870 65535 49097
2025-05-21T10:26:55:997Z 9289 13150 17813 20951 23142 24456 28457 32856 65535 49092
2025-05-21T10:26:56:029Z 9282 13135 17801 20925 23116 24435 28409 32813 65535 49046
2025-05-21T10:26:57:062Z 9272 13120 17777 20901 23080 24408 28356 32779 65535 49023
2025-05-21T10:26:58:096Z 9265 13109 17768 20886 23052 24400 28320 32756 65535 49018
2025-05-21T10:26:59:130Z 9262 13102 17758 20867 23069 24397 28342 32737 65535 49109
2025-05-21T10:27:00:162Z 9272 13102 17769 20877 23074 24385 28356 32719 65535 49110
2025-05-21T10:27:01:195Z 9267 13097 17762 20866 23081 24380 28371 32712 65535 49195
2025-05-21T10:27:02:227Z 9274 13092 17762 20856 23051 24371 28314 32693 65535 49210
2025-05-21T10:27:03:259Z 9266 13080 17754 20836 22989 24363 28214 32679 65535 49259
2025-05-21T10:27:04:293Z 9269 13078 17753 20819 22990 24357 28187 32667 65535 49235
2025-05-21T10:27:05:326Z 9264 13073 17746 20822 23008 24349 28221 32653 65535 49247
2025-05-21T10:27:06:358Z 9263 13066 17746 20811 23001 24338 28217 32626 65535 49228
2025-05-21T10:27:07:390Z 9261 13053 17731 20806 22978 24318 28195 32598 65535 49214
2025-05-21T10:27:08:422Z 9254 13046 17728 20791 22974 24317 28195 32589 65535 49191
2025-05-21T10:27:09:455Z 9253 13038 17715 20779 22941 24297 28174 32556 65535 49219
2025-05-21T10:27:11:490Z 9249 13030 17709 20767 22953 24288 28174 32537 65535 49242
2025-05-21T10:27:12:522Z 9246 13023 17701 20752 22944 24276 28189 32513 65535 49204
2025-05-21T10:27:13:554Z 9242 13011 17692 20737 22895 24257 28127 32493 65535 49242
2025-05-21T10:27:14:587Z 9240 13008 17680 20734 22898 24257 28123 32469 65535 49212
2025-05-21T10:27:15:621Z 9239 13000 17685 20731 22893 24246 28112 32451 65535 49214
2025-05-21T10:27:16:653Z 9237 12994 17670 20720 22892 24235 28114 32422 65535 49206
2025-05-21T10:27:17:686Z 9235 12986 17669 20715 22878 24225 28104 32413 65535 49206
2025-05-21T10:27:18:718Z 9233 12981 17657 20696 22860 24214 28090 32392 65535 49199
2025-05-21T10:27:19:751Z 9228 12975 17649 20692 22870 24206 28097 32376 65535 49174
2025-05-21T10:27:20:783Z 9225 12963 17641 20677 22809 24192 28024 32351 65535 49192
2025-05-21T10:27:21:815Z 9223 12959 17627 20668 22830 24185 28050 32342 65535 49183
2025-05-21T10:27:22:848Z 9219 12952 17627 20661 22861 24179 28106 32338 65535 49199
2025-05-21T10:27:23:882Z 9219 12950 17624 20669 22844 24167 28096 32312 65535 49165
2025-05-21T10:27:24:914Z 9221 12947 17624 20662 22842 24163 28095 32296 65535 49171
2025-05-21T10:27:25:946Z 9218 12939 17614 20647 22805 24154 28021 32283 65535 49155
2025-05-21T10:27:26:978Z 9211 12931 17598 20610 22782 24149 27994 32263 65535 49166
2025-05-21T10:27:27:010Z 9212 12925 17594 20619 22780 24140 27971 32245 65535 49142
2025-05-21T10:27:28:043Z 9207 12918 17586 20604 22772 24134 27986 32231 65535 49135
2025-05-21T10:27:29:077Z 9206 12908 17577 20592 22756 24117 27967 32208 65535 49130
2025-05-21T10:27:30:110Z 9201 12904 17572 20589 22745 24114 27949 32176 65535 49128
2025-05-21T10:27:31:143Z 9200 12895 17565 20563 22717 24098 27910 32162 65535 49113
2025-05-21T10:27:32:175Z 9198 12884 17550 20548 22678 24094 27871 32152 65535 49114
2025-05-21T10:27:33:207Z 9194 12875 17533 20531 22653 24087 27859 32127 65535 49123
2025-05-21T10:27:34:239Z 9190 12871 17533 20541 22666 24080 27864 32110 65535 49100
2025-05-21T10:27:35:273Z 9190 12866 17529 20517 22640 24068 27825 32107 65535 49096
2025-05-21T10:27:36:306Z 9185 12858 17519 20491 22632 24062 27822 32089 65535 49099
2025-05-21T10:27:37:338Z 9184 12854 17518 20500 22623 24054 27807 32056 65535 49083
2025-05-21T10:27:38:371Z 9181 12846 17504 20480 22605 24040 27777 32047 65535 49071
2025-05-21T10:27:39:404Z 9179 12838 17489 20475 22594 24038 27780 32039 65535 49078
2025-05-21T10:27:40:436Z 9177 12835 17495 20465 22576 24029 27758 32022 65535 49067
2025-05-21T10:27:41:471Z 9175 12825 17483 20459 22567 24016 27743 32004 65535 49044
2025-05-21T10:27:43:503Z 9173 12825 17478 20462 22576 24016 27753 31993 65535 49069
2025-05-21T10:27:44:536Z 9172 12821 17472 20456 22568 24014 27756 31963 65535 49026
2025-05-21T10:27:45:568Z 9172 12810 17459 20459 22545 24001 27725 31962 65535 49047
2025-05-21T10:27:46:602Z 9169 12803 17452 20423 22524 23997 27672 31946 65535 49034
2025-05-21T10:27:47:634Z 9165 12794 17447 20425 22527 23987 27695 31925 65535 49046
2025-05-21T10:27:48:669Z 9164 12795 17442 20426 22513 23983 27673 31914 65535 49031
2025-05-21T10:27:49:701Z 9160 12788 17433 20414 22500 23978 27672 31902 65535 49010
2025-05-21T10:27:50:732Z 9161 12780 17427 20401 22483 23967 27651 31888 65535 49036
2025-05-21T10:27:51:764Z 9158 12774 17419 20397 22480 23951 27638 31868 65535 48993
2025-05-21T10:27:52:796Z 9153 12767 17411 20389 22465 23954 27625 31855 65535 48990
2025-05-21T10:27:53:829Z 9151 12762 17404 20383 22456 23948 27615 31839 65535 49004
2025-05-21T10:27:54:861Z 9149 12759 17397 20378 22454 23937 27615 31826 65535 48988
2025-05-21T10:27:55:896Z 9149 12749 17387 20370 22445 23936 27598 31811 65535 48981
2025-05-21T10:27:56:927Z 9143 12743 17383 20365 22434 23929 27585 31792 65535 48988
2025-05-21T10:27:57:960Z 9145 12743 17380 20351 22413 23924 27562 31782 65535 48978
2025-05-21T10:27:58:992Z 9142 12738 17368 20348 22411 23914 27561 31771 65535 48960
2025-05-21T10:27:59:023Z 9140 12731 17361 20343 22401 23901 27551 31759 65535 48955
2025-05-21T10:28:00:055Z 9137 12727 17362 20341 22390 23905 27543 31745 65535 48953
2025-05-21T10:28:01:090Z 9134 12722 17347 20329 22388 23899 27546 31731 65535 48932
2025-05-21T10:28:02:122Z 9134 12719 17346 20351 22387 23892 27556 31712 65535 48963
2025-05-21T10:28:03:154Z 9131 12715 17339 20345 22368 23891 27541 31700 65535 48928
2025-05-21T10:28:04:185Z 9130 12709 17330 20341 22374 23881 27542 31694 65535 48938
2025-05-21T10:28:05:218Z 9127 12703 17326 20342 22364 23878 27527 31665 65535 48929
2025-05-21T10:28:06:250Z 9124 12699 17317 20326 22341 23867 27511 31666 65535 48934
2025-05-21T10:28:07:285Z 9124 12695 17311 20323 22335 23858 27505 31657 65535 48930
2025-05-21T10:28:08:317Z 9120 12687 17304 20306 22327 23856 27492 31635 65535 48928
2025-05-21T10:28:09:350Z 9118 12682 17298 20312 22320 23853 27485 31630 65535 48911
2025-05-21T10:28:10:382Z 9116 12681 17293 20293 22330 23853 27480 31622 65535 48906
2025-05-21T10:28:11:415Z 9117 12678 17289 20296 22323 23849 27484 31614 65535 48894
2025-05-21T10:28:12:447Z 9114 12670 17277 20287 22316 23841 27469 31587 65535 48892
2025-05-21T10:28:14:481Z 9112 12669 17280 20283 22307 23829 27459 31582 65535 48893
2025-05-21T10:28:15:513Z 9110 12665 17267 20278 22297 23823 27453 31566 65535 48880
2025-05-21T10:28:16:545Z 9110 12660 17267 20274 22286 23832 27446 31572 65535 48891
2025-05-21T10:28:17:577Z 9107 12655 17263 20272 22285 23821 27441 31560 65535 48888
2025-05-21T10:28:18:609Z 9106 12654 17256 20272 22280 23819 27437 31550 65535 48876
2025-05-21T10:28:19:641Z 9104 12649 17250 20264 22264 23820 27429 31544 65535 48869
2025-05-21T10:28:20:676Z 9102 12642 17245 20263 22257 23817 27421 31526 65535 48873
2025-05-21T10:28:21:708Z 9101 12637 17231 20257 22234 23804 27380 31520 65535 48877
2025-05-21T10:28:22:740Z 9099 12630 17224 20250 22225 23801 27368 31506 65535 48860
2025-05-21T10:28:23:772Z 9094 12625 17216 20234 22220 23798 27366 31498 65535 48844
2025-05-21T10:28:24:804Z 9093 12623 17209 20234 22211 23788 27348 31474 65535 48838
2025-05-21T10:28:25:836Z 9094 12621 17212 20236 22213 23792 27359 31482 65535 48847
2025-05-21T10:28:26:870Z 9091 12617 17201 20225 22196 23790 27351 31467 65535 48840
2025-05-21T10:28:27:902Z 9087 12611 17199 20224 22185 23783 27333 31463 65535 48818
2025-05-21T10:28:28:935Z 9084 12603 17190 20217 22176 23772 27318 31453 65535 48822
2025-05-21T10:28:29:967Z 9083 12602 17183 20209 22166 23771 27299 31444 65535 48817
2025-05-21T10:28:30:999Z 9082 12598 17175 20209 22163 23771 27311 31435 65535 48819
2025-05-21T10:28:31:032Z 9081 12594 17166 20198 22157 23768 27305 31422 65535 48819
2025-05-21T10:28:32:066Z 9076 12594 17169 20204 22149 23764 27288 31415 65535 48812
2025-05-21T10:28:33:098Z 9073 12590 17159 20199 22136 23752 27278 31404 65535 48784
2025-05-21T10:28:34:131Z 9074 12583 17153 20188 22125 23755 27275 31388 65535 48787
2025-05-21T10:28:35:164Z 9073 12579 17146 20189 22123 23750 27275 31387 65535 48796
2025-05-21T10:28:36:196Z 9069 12578 17144 20187 22117 23744 27268 31384 65535 48785
2025-05-21T10:28:37:228Z 9067 12571 17134 20179 22101 23742 27249 31373 65535 48764
2025-05-21T10:28:38:262Z 9065 12570 17131 20173 22099 23740 27228 31365 65535 48773
2025-05-21T10:28:39:295Z 9066 12567 17124 20169 22092 23743 27235 31361 65535 48764
2025-05-21T10:28:40:328Z 9063 12561 17122 20169 22087 23735 27225 31340 65535 48776
2025-05-21T10:28:41:360Z 9058 12562 17115 20166 22083 23725 27222 31338 65535 48760
2025-05-21T10:28:42:393Z 9061 12558 17111 20164 22074 23724 27213 31331 65535 48743
2025-05-21T10:28:43:426Z 9059 12551 17104 20165 22074 23729 27226 31332 65535 48761
2025-05-21T10:28:44:460Z 9053 12550 17093 20154 22059 23711 27194 31322 65535 48743
2025-05-21T10:28:46:492Z 9054 12547 17084 20153 22053 23721 27196 31321 65535 48749
2025-05-21T10:28:47:524Z 9050 12546 17085 20150 22041 23709 27167 31301 65535 48741
2025-05-21T10:28:48:557Z 9047 12538 17077 20141 22027 23712 27156 31301 65535 48731
2025-05-21T10:28:49:589Z 9049 12538 17076 20137 22029 23704 27157 31297 65535 48715
2025-05-21T10:28:50:622Z 9045 12534 17067 20130 22012 23707 27157 31284 65535 48718
2025-05-21T10:28:51:656Z 9047 12534 17067 20136 22021 23702 27158 31287 65535 48716
2025-05-21T10:28:52:689Z 9044 12530 17064 20135 22010 23701 27149 31279 65535 48709
2025-05-21T10:28:53:721Z 9041 12527 17055 20126 22002 23698 27141 31273 65535 48713
2025-05-21T10:28:54:753Z 9039 12524 17046 20122 21994 23688 27131 31257 65535 48707
2025-05-21T10:28:55:787Z 9038 12520 17045 20112 21993 23681 27124 31260 65535 48656
2025-05-21T10:28:56:819Z 9038 12519 17043 20111 21986 23689 27118 31255 65535 48699
2025-05-21T10:28:57:853Z 9034 12512 17037 20111 21987 23689 27121 31244 65535 48695
2025-05-21T10:28:58:886Z 9035 12515 17028 20115 21977 23686 27109 31243 65535 48680
2025-05-21T10:28:59:919Z 9035 12511 17029 20108 21976 23685 27109 31240 65535 48682
2025-05-21T10:29:00:951Z 9033 12512 17024 20104 21962 23682 27103 31235 65535 48687
2025-05-21T10:29:01:984Z 9029 12509 17019 20111 21966 23682 27114 31232 65535 48695
2025-05-21T10:29:02:016Z 9029 12506 17012 20123 21960 23682 27097 31229 65535 48679
2025-05-21T10:29:03:052Z 9025 12505 17007 20108 21954 23679 27087 31217 65535 48670
2025-05-21T10:29:04:083Z 9025 12504 17003 20104 21944 23670 27076 31216 65535 48672
2025-05-21T10:29:05:114Z 9023 12502 16997 20092 21946 23673 27074 31213 65535 48673
2025-05-21T10:29:06:146Z 9021 12499 16993 20102 21939 23673 27071 31202 65535 48671
2025-05-21T10:29:07:178Z 9023 12498 16989 20093 21931 23671 27062 31205 65535 48676
2025-05-21T10:29:08:210Z 9023 12497 16990 20095 21925 23670 27055 31194 65535 48676
2025-05-21T10:29:09:244Z 9020 12490 16984 20089 21922 23661 27048 31189 65535 48667
2025-05-21T10:29:10:276Z 9018 12490 16982 20086 21916 23658 27045 31183 65535 48657
2025-05-21T10:29:11:308Z 9014 12492 16976 20101 21943 23670 27129 31194 65535 48644
2025-05-21T10:29:12:340Z 9019 12492 16974 20122 21930 23664 27114 31183 65535 48675
2025-05-21T10:29:13:372Z 9012 12487 16962 20075 21885 23658 27000 31172 65535 48641
2025-05-21T10:29:14:404Z 9014 12487 16963 20081 21898 23652 27022 31172 65535 48664
2025-05-21T10:29:15:438Z 9012 12484 16950 20084 21877 23657 27015 31171 65535 48649
2025-05-21T10:29:16:471Z 9009 12482 16950 20076 21881 23658 27007 31157 65535 48652
2025-05-21T10:29:18:503Z 9011 12483 16951 20084 21890 23653 27027 31167 65535 48654
2025-05-21T10:29:19:536Z 9009 12478 16946 20079 21877 23654 27006 31168 65535 48653
2025-05-21T10:29:20:569Z 9005 12479 16939 20072 21873 23643 27002 31152 65535 48649
2025-05-21T10:29:21:601Z 9007 12479 16939 20074 21875 23652 26980 31151 65535 48660
2025-05-21T10:29:22:635Z 9003 12474 16930 20070 21867 23650 26995 31145 65535 48655
2025-05-21T10:29:23:668Z 9000 12474 16927 20076 21861 23644 26989 31149 65535 48655
2025-05-21T10:29:24:700Z 9002 12476 16925 20069 21862 23650 26993 31157 65535 48660
2025-05-21T10:29:25:732Z 9000 12474 16923 20074 21851 23648 26988 31145 65535 48647
2025-05-21T10:29:26:765Z 8999 12474 16920 20066 21854 23647 26986 31144 65535 48634
2025-05-21T10:29:27:797Z 8999 12473 16917 20070 21848 23648 26988 31144 65535 48655
2025-05-21T10:29:28:830Z 8997 12472 16914 20068 21857 23648 26984 31134 65535 48631
2025-05-21T10:29:29:862Z 8998 12472 16907 20071 21846 23641 26977 31128 65535 48650
2025-05-21T10:29:30:895Z 8996 12468 16905 20055 21831 23640 26959 31127 65535 48621
2025-05-21T10:29:31:928Z 8995 12470 16902 20054 21831 23633 26949 31123 65535 48649
2025-05-21T10:29:32:960Z 8995 12470 16898 20051 21828 23641 26953 31127 65535 48638
2025-05-21T10:29:33:992Z 8993 12466 16893 20050 21821 23635 26950 31125 65535 48632
2025-05-21T10:29:34:026Z 8991 12462 16891 20048 21819 23636 26947 31118 65535 48648
2025-05-21T10:29:35:059Z 8992 12468 16888 20048 21816 23636 26948 31124 65535 48658
2025-05-21T10:29:36:091Z 8988 12465 16882 20049 21811 23633 26937 31115 65535 48641
2025-05-21T10:29:37:123Z 8987 12464 16877 20044 21811 23629 26944 31120 65535 48660
2025-05-21T10:29:38:155Z 8987 12462 16880 20048 21812 23631 26947 31116 65535 48650
2025-05-21T10:29:39:188Z 8987 12464 16875 20052 21808 23632 26940 31113 65535 48652
2025-05-21T10:29:40:222Z 8985 12463 16868 20051 21805 23633 26931 31108 65535 48650
2025-05-21T10:29:41:253Z 8986 12462 16866 20046 21804 23633 26942 31104 65535 48652
2025-05-21T10:29:42:286Z 8986 12464 16862 20066 21808 23634 26964 31102 65535 48656
2025-05-21T10:29:43:318Z 8984 12465 16861 20077 21810 23634 26966 31110 65535 48663
2025-05-21T10:29:44:350Z 8982 12467 16856 20069 21803 23623 26962 31104 65535 48662
2025-05-21T10:29:45:381Z 8982 12461 16854 20068 21808 23633 26963 31105 65535 48676
2025-05-21T10:29:46:416Z 8981 12461 16855 20078 21790 23623 26964 31097 65535 48672
2025-05-21T10:29:47:448Z 8978 12465 16847 20079 21794 23630 26968 31086 65535 48671
2025-05-21T10:29:49:481Z 8980 12461 16848 20086 21803 23631 26969 31100 65535 48668
2025-05-21T10:29:50:515Z 8978 12460 16841 20086 21804 23623 26972 31094 65535 48657
2025-05-21T10:29:51:547Z 8977 12461 16836 20082 21797 23625 26964 31097 65535 48656
2025-05-21T10:29:52:580Z 8975 12461 16833 20079 21784 23626 26948 31086 65535 48672
2025-05-21T10:29:53:613Z 8973 12456 16827 20070 21776 23614 26935 31087 65535 48658
2025-05-21T10:29:54:646Z 8973 12458 16821 20067 21769 23621 26923 31082 65535 48678
2025-05-21T10:29:55:678Z 8973 12454 16824 20059 21765 23620 26924 31079 65535 48670
2025-05-21T10:29:56:710Z 8970 12455 16817 20064 21759 23612 26919 31070 65535 48671
2025-05-21T10:29:57:743Z 8970 12455 16816 20057 21759 23615 26914 31064 65535 48671
2025-05-21T10:29:58:775Z 8968 12455 16810 20059 21756 23614 26909 31068 65535 48658
2025-05-21T10:29:59:808Z 8968 12454 16806 20055 21754 23609 26903 31070 65535 48660
2025-05-21T10:30:00:840Z 8965 12454 16807 20055 21757 23613 26910 31066 65535 48676
2025-05-21T10:30:01:872Z 8967 12454 16804 20066 21758 23614 26910 31064 65535 48665
2025-05-21T10:30:02:905Z 8964 12451 16798 20066 21747 23606 26910 31053 65535 48670
2025-05-21T10:30:03:937Z 8962 12452 16792 20057 21737 23609 26882 31056 65535 48668
2025-05-21T10:30:04:969Z 8957 12450 16792 20049 21734 23607 26909 31054 65535 48661
2025-05-21T10:30:05:003Z 8961 12451 16787 20074 21743 23603 26926 31052 65535 48671
2025-05-21T10:30:06:036Z 8959 12448 16778 20069 21735 23605 26901 31048 65535 48669
2025-05-21T10:30:07:069Z 8957 12447 16781 20057 21715 23597 26878 31042 65535 48657
2025-05-21T10:30:08:102Z 8959 12449 16779 20060 21718 23599 26912 31035 65535 48669
2025-05-21T10:30:09:135Z 8958 12446 16768 20057 21715 23580 26901 31035 65535 48665
2025-05-21T10:30:10:167Z 8956 12445 16769 20057 21724 23595 26903 31043 65535 48669
2025-05-21T10:30:11:202Z 8951 12447 16769 20061 21708 23598 26892 31027 65535 48678
2025-05-21T10:30:12:234Z 8952 12445 16766 20064 21712 23596 26885 31025 65535 48674
2025-05-21T10:30:13:266Z 8951 12445 16762 20059 21718 23594 26906 31027 65535 48665
2025-05-21T10:30:14:299Z 8952 12443 16757 20069 21706 23587 26906 31024 65535 48669
2025-05-21T10:30:15:331Z 8947 12442 16753 20066 21718 23591 26889 31014 65535 48667
2025-05-21T10:30:16:363Z 8946 12441 16750 20073 21720 23586 26911 31016 65535 48667
2025-05-21T10:30:17:397Z 8945 12441 16743 20075 21709 23590 26899 31015 65535 48654
2025-05-21T10:30:18:430Z 8943 12438 16745 20060 21694 23584 26856 31011 65535 48641
2025-05-21T10:30:19:462Z 8941 12434 16739 20040 21677 23577 26849 31004 65535 48647
2025-05-21T10:30:21:496Z 8941 12437 16737 20043 21685 23583 26861 30997 65535 48650
2025-05-21T10:30:22:529Z 8939 12438 16734 20045 21681 23577 26858 30996 65535 48664
2025-05-21T10:30:23:562Z 8937 12436 16729 20042 21677 23579 26841 30999 65535 48647
