METADATA
initial_wait_s: 30
measures: 1
period_ms: 1000
depth: 0.5
name: kdupro01
buoy: 0
country: usa
place: discobay
maker: udea
curator: icm-csic
email: rodero@icm.csic.es
sensors: as7341
description: calibration
units: counts,
latitude: 41.383189
longitude: 2.197949
altitude: 0
ref_coord_system: wgs84
location_source: gnss
time_source: internet
processing_level: 0
processing_procedure: https://git.csic.es/kduino/kdupro
processing_version: build
processing_revision: 0
calibration_procedure: https://git.csic.es/kduino/kdupro
calibration_reference: 0
calibration_time: 0
calibration_version: 0
sensor_id: 
platform_id: 
deployment_id: 
sample_id: 
observer_id: 
owner_contact: jpiera@icm.csic.es
operator_contact: rodero@icm.csic.es
license: mit
license_reference: https://opensource.org/licenses/mit
embargo_date: 
datetime: yyyy-mm-ddthh:mm:ssz
time: 2025-05-21T09:27:04:038Z
DATA
TIME F1-415nm F2-445nm F3-480nm F4-515nm F5-555nm F6-590nm F7-630nm F8-680nm Clear Near-IR
2025-05-21T10:36:06:832Z 797 1105 1416 1624 1788 1853 2138 2646 14903 11384
2025-05-21T10:36:07:860Z 801 1112 1425 1633 1797 1861 2151 2662 14964 11426
2025-05-21T10:36:08:888Z 803 1117 1431 1640 1805 1865 2161 2672 15035 11464
2025-05-21T10:36:09:918Z 800 1111 1423 1633 1634 1714 1983 2417 13721 10706
2025-05-21T10:36:10:946Z 671 949 1172 1439 1457 1527 1945 2309 10177 8089
2025-05-21T10:36:11:974Z 434 633 779 979 1330 1370 1871 2326 8234 7058
2025-05-21T10:36:12:002Z 824 1288 1544 1837 1627 1704 2152 2404 11726 9590
2025-05-21T10:36:13:030Z 728 1007 1260 1553 1628 1706 2080 2393 12252 9794
2025-05-21T10:36:14:059Z 722 998 1248 1487 1721 1814 2099 2585 13227 10446
2025-05-21T10:36:15:089Z 790 1114 1396 1655 1780 1878 2191 2664 13644 10642
2025-05-21T10:36:16:116Z 793 1115 1403 1642 1790 1891 2212 2683 13570 10642
2025-05-21T10:36:17:144Z 839 1191 1487 1765 1896 1997 2335 2840 14016 10940
2025-05-21T10:36:18:172Z 835 1175 1469 1723 1964 2037 2359 2913 14421 11323
2025-05-21T10:36:19:200Z 870 1228 1538 1784 1925 2008 2296 2835 14419 11379
2025-05-21T10:36:20:228Z 876 1205 1530 1751 1949 2032 2334 2886 14455 11361
2025-05-21T10:36:21:256Z 887 1248 1553 1815 1977 2062 2387 2949 14435 11377
2025-05-21T10:36:22:286Z 881 1242 1546 1805 1969 2051 2378 2935 14423 11342
2025-05-21T10:36:23:314Z 890 1251 1561 1823 1969 2072 2355 2949 14442 11329
2025-05-21T10:36:24:342Z 892 1243 1563 1815 2004 2104 2417 2999 14525 11336
2025-05-21T10:36:25:370Z 892 1244 1562 1823 1995 2094 2413 2981 14435 11269
2025-05-21T10:36:26:398Z 889 1241 1558 1819 1991 2091 2408 2977 14432 11257
2025-05-21T10:36:27:427Z 890 1242 1560 1821 1996 2096 2413 2986 14463 11284
2025-05-21T10:36:28:455Z 890 1243 1560 1821 1989 2091 2402 2976 14446 11275
2025-05-21T10:36:29:484Z 889 1242 1558 1817 2008 2076 2414 2994 13869 11166
2025-05-21T10:36:30:511Z 914 1291 1631 1882 2617 2680 3264 3867 15358 12842
2025-05-21T10:36:31:539Z 1176 1674 2121 2482 2219 2378 2612 3328 17330 14626
2025-05-21T10:36:32:567Z 1011 1361 1707 1954 2224 2399 2579 3312 18668 15732
2025-05-21T10:36:33:595Z 1158 1518 1935 2186 2276 2458 2643 3382 19135 16106
2025-05-21T10:36:34:623Z 1152 1513 1928 2178 2287 2467 2657 3398 19213 16167
2025-05-21T10:36:35:653Z 1178 1538 1969 2218 2316 2509 2688 3446 19524 16331
2025-05-21T10:36:36:682Z 1174 1535 1963 2211 2308 2501 2678 3434 19460 16288
2025-05-21T10:36:38:710Z 1171 1531 1958 2206 2313 2506 2685 3443 19494 16311
2025-05-21T10:36:39:738Z 1172 1532 1958 2208 2310 2500 2681 3436 19452 16279
2025-05-21T10:36:40:766Z 1172 1532 1959 2208 2311 2503 2683 3439 19468 16297
2025-05-21T10:36:41:794Z 1171 1531 1958 2207 2309 2500 2679 3435 19458 16281
2025-05-21T10:36:42:822Z 1175 1536 1966 2214 2334 2536 2707 3479 19697 16428
2025-05-21T10:36:43:853Z 1221 1570 2018 2275 2350 2580 2731 3515 19927 16413
2025-05-21T10:36:44:881Z 1181 1537 1953 2224 2298 2506 2674 3434 19305 16021
2025-05-21T10:36:45:909Z 1180 1533 1949 2219 2304 2514 2682 3443 19360 16050
2025-05-21T10:36:46:937Z 1180 1534 1950 2220 2303 2512 2681 3442 19330 16034
2025-05-21T10:36:47:965Z 1178 1533 1949 2220 2313 2520 2695 3454 19355 16074
2025-05-21T10:36:48:993Z 1183 1539 1957 2232 2316 2524 2702 3461 19376 16086
2025-05-21T10:36:49:023Z 1183 1540 1957 2231 2318 2527 2705 3464 19376 16083
2025-05-21T10:36:50:051Z 1181 1537 1953 2229 2324 2541 2706 3474 19586 16197
2025-05-21T10:36:51:079Z 1191 1536 1964 2221 2310 2538 2681 3453 19680 16235
2025-05-21T10:36:52:107Z 1168 1505 1927 2169 2223 2421 2584 3318 18848 15741
2025-05-21T10:36:53:135Z 1297 1792 2352 2724 2868 3011 3493 4230 20345 15566
2025-05-21T10:36:54:163Z 1716 2615 3451 4040 4317 4443 5247 6335 25567 16527
2025-05-21T10:36:55:192Z 2874 4430 5891 7202 8138 8856 10377 12090 46128 23335
2025-05-21T10:36:56:222Z 2925 4487 5910 7430 6182 6618 7880 9270 41811 22817
2025-05-21T10:36:57:250Z 2496 3589 4769 5856 6896 7589 8724 10546 48018 24688
2025-05-21T10:36:58:278Z 2748 3978 5315 6474 6745 7256 8543 10205 47306 24745
2025-05-21T10:36:59:306Z 2534 3683 4860 5736 7112 7747 8965 10736 48854 24964
2025-05-21T10:37:00:354Z 2735 3961 5309 6427 7094 7728 8948 10709 48804 24934
2025-05-21T10:37:01:382Z 2791 4038 5417 6556 6930 7534 8701 10485 47909 24654
2025-05-21T10:37:02:413Z 2752 3982 5340 6460 6886 7481 8645 10414 47682 24554
2025-05-21T10:37:03:441Z 2779 4018 5390 6526 6999 7620 8796 10575 48267 24756
2025-05-21T10:37:04:469Z 2537 3655 4900 5986 6597 7188 8318 9914 46067 23469
2025-05-21T10:37:05:506Z 2313 3306 4423 5467 6092 6721 7714 9263 40545 20273
2025-05-21T10:37:06:554Z 2223 3162 4215 5240 5560 6115 7034 8451 36582 18816
2025-05-21T10:37:07:582Z 2159 3059 4080 5056 5688 6247 7215 8615 37512 19119
2025-05-21T10:37:08:610Z 2296 3301 4408 5437 6413 7008 8079 9700 44500 22555
2025-05-21T10:37:09:641Z 2421 3478 4656 5670 6053 6648 7581 9214 42277 21457
2025-05-21T10:37:10:669Z 2403 3428 4598 5593 6058 6651 7577 9207 42936 21669
2025-05-21T10:37:12:697Z 2922 4224 5699 6709 5193 5641 6434 7616 37158 20170
2025-05-21T10:37:13:725Z 2613 3667 5001 5829 8640 8764 10189 12435 35842 18665
2025-05-21T10:37:14:753Z 3686 5588 7582 9065 9312 10185 11339 13524 35451 18436
2025-05-21T10:37:15:781Z 3721 5655 7760 8984 12650 13426 15291 18387 51088 23659
2025-05-21T10:37:16:812Z 6198 9294 12631 14972 16279 17559 20418 23789 65535 43003
2025-05-21T10:37:17:840Z 3651 5458 7326 8645 4884 5302 6048 7532 30218 17003
2025-05-21T10:37:18:868Z 3436 4732 6526 7580 9579 10263 11932 13756 41928 20452
2025-05-21T10:37:19:896Z 3869 5572 7733 8790 9246 9714 11074 13122 37144 19010
2025-05-21T10:37:20:924Z 3489 4979 6932 7883 8921 9420 10813 12940 35745 18805
2025-05-21T10:37:21:952Z 4896 7183 9838 11427 15924 17354 20026 23456 65535 35996
2025-05-21T10:37:22:980Z 5818 8907 11986 14417 13069 13911 16434 18954 65535 36290
2025-05-21T10:37:23:010Z 3831 5516 7408 8907 12843 13577 16114 18569 65535 34304
2025-05-21T10:37:24:038Z 5655 8151 11220 13189 13950 14699 17539 19798 65535 33094
2025-05-21T10:37:25:066Z 5620 8153 11169 13252 16038 17124 20253 22801 65535 35485
2025-05-21T10:37:26:095Z 5914 8578 11775 14035 14929 15824 18755 21186 65535 33871
2025-05-21T10:37:27:123Z 5977 8675 11881 14152 15355 16350 19328 21829 65535 34377
2025-05-21T10:37:28:151Z 5887 8554 11732 13994 15118 16074 19003 21474 65535 34038
2025-05-21T10:37:29:181Z 5807 8435 11570 13778 14377 15184 17960 20412 65535 33070
2025-05-21T10:37:30:208Z 5627 8198 11260 13366 15230 16240 19168 21659 65535 34390
2025-05-21T10:37:31:236Z 5722 8265 11360 13482 15214 16168 19103 21550 65535 34775
2025-05-21T10:37:32:264Z 6120 8878 12217 14501 15544 16608 19475 22181 65535 36031
2025-05-21T10:37:33:293Z 6192 8971 12348 14671 16827 17884 21113 23825 65535 37888
2025-05-21T10:37:34:321Z 6629 9658 13344 15769 17140 18124 21519 24202 65535 38425
2025-05-21T10:37:35:351Z 6470 9404 12921 15427 17063 18230 21658 24229 65535 37644
2025-05-21T10:37:36:380Z 6685 9696 13402 15996 17410 18567 22022 24875 65535 36077
2025-05-21T10:37:37:408Z 6659 9963 13590 16269 17857 18880 22738 25402 65535 40896
2025-05-21T10:37:38:436Z 6798 10201 13941 16654 18247 19290 23156 25943 65535 44581
2025-05-21T10:37:39:464Z 6853 10360 14091 16967 18255 19525 23135 26245 65535 43558
2025-05-21T10:37:40:492Z 6783 10221 13843 16659 17597 18797 22306 25411 65535 40602
2025-05-21T10:37:41:523Z 6854 10280 13949 16754 18367 19670 23317 26496 65535 42903
2025-05-21T10:37:42:551Z 6907 10461 14137 17127 18227 19425 23172 26206 65535 42340
2025-05-21T10:37:43:579Z 6798 10232 13898 16761 18110 19449 22928 26158 65535 41738
2025-05-21T10:37:44:607Z 6911 10360 14089 16915 18029 19384 22862 26102 65535 43206
2025-05-21T10:37:45:635Z 6809 10221 13885 16747 18250 19511 23135 26325 65535 45893
2025-05-21T10:37:46:663Z 6897 10414 14183 16958 18231 19059 23256 25971 65535 45871
2025-05-21T10:37:48:694Z 6339 9772 13150 15909 17219 18061 22028 24681 65535 44245
2025-05-21T10:37:49:723Z 6214 9558 12899 15601 16325 17255 20898 23283 65535 43202
2025-05-21T10:37:50:751Z 5970 8906 12140 14579 15495 16712 19594 22326 65535 42737
2025-05-21T10:37:51:779Z 6177 8989 12370 14600 15953 17117 20059 23016 65535 42882
2025-05-21T10:37:52:807Z 6180 9076 12483 14642 16095 17050 19990 23395 65535 42734
2025-05-21T10:37:53:835Z 6164 9081 12487 14599 15950 16933 19808 23145 65535 42771
2025-05-21T10:37:54:866Z 6017 8993 12411 14262 15803 16575 19529 22756 65535 41352
2025-05-21T10:37:55:894Z 5891 8938 12246 14406 15767 16623 19747 22506 65535 40366
2025-05-21T10:37:56:922Z 5856 8924 12222 14487 15997 16771 19846 23342 65535 41941
2025-05-21T10:37:57:950Z 6004 8997 12367 14396 15969 16863 19924 23179 65535 42289
2025-05-21T10:37:58:978Z 6087 9229 12677 14837 16121 17006 20115 23110 65535 41460
2025-05-21T10:37:59:006Z 6021 9172 12620 14625 16180 16920 20091 23405 65535 42937
2025-05-21T10:38:00:046Z 6064 9206 12697 14701 16259 17046 20277 23481 65535 43235
2025-05-21T10:38:01:085Z 6245 9228 12747 14850 16550 17305 20665 23834 65535 43564
2025-05-21T10:38:02:113Z 6289 9340 12914 15023 16545 17418 20791 23800 65535 43699
2025-05-21T10:38:03:141Z 6336 9320 12895 15066 16635 17495 20889 23949 65535 43787
2025-05-21T10:38:04:169Z 6343 9360 12938 15092 16563 17535 20885 23762 65535 43755
2025-05-21T10:38:05:197Z 6916 10394 14112 17040 18600 19985 23536 26871 65535 46043
2025-05-21T10:38:06:227Z 6972 10434 14191 17096 18435 19819 23406 26685 65535 45866
2025-05-21T10:38:07:255Z 6943 10508 14182 17248 18698 20148 23692 27124 65535 46326
2025-05-21T10:38:08:283Z 7121 10820 14575 17708 18668 20033 23757 27033 65535 45963
2025-05-21T10:38:09:310Z 7037 10666 14370 17475 18640 20047 23693 27005 65535 46035
2025-05-21T10:38:10:338Z 7059 10716 14428 17550 18715 20125 23799 27128 65535 45897
2025-05-21T10:38:11:376Z 7025 10663 14346 17485 18727 20162 23790 27124 65535 45976
2025-05-21T10:38:12:407Z 7057 10658 14392 17472 18675 20094 23690 27035 65535 45665
2025-05-21T10:38:13:436Z 6887 10441 14093 17138 18584 19960 23634 26819 65535 45565
2025-05-21T10:38:14:463Z 7067 10683 14442 17528 18455 19786 23509 26627 65535 43643
2025-05-21T10:38:15:491Z 6872 10317 14020 16914 18202 19434 23144 26186 65535 42069
2025-05-21T10:38:16:519Z 6965 10410 14199 17048 18534 19790 23545 26531 65535 44092
2025-05-21T10:38:17:547Z 6975 10452 14228 17128 18292 19518 23314 26161 65535 43955
2025-05-21T10:38:18:578Z 6847 10267 13975 16856 18153 19394 23135 26037 65535 43057
2025-05-21T10:38:19:606Z 6899 10332 14062 16947 18336 19607 23350 26279 65535 43411
2025-05-21T10:38:20:634Z 6886 10294 14036 16874 18120 19305 23090 25927 65535 42260
2025-05-21T10:38:21:662Z 6851 10215 13973 16734 18019 19159 22954 25738 65535 42111
2025-05-21T10:38:23:690Z 6810 10142 13884 16618 17917 19077 22830 25622 65535 42409
2025-05-21T10:38:24:718Z 6804 10129 13860 16599 17937 19097 22854 25637 65535 42557
2025-05-21T10:38:25:748Z 6794 10113 13847 16569 17964 19103 22882 25664 65535 42330
2025-05-21T10:38:26:777Z 6803 10125 13863 16591 17882 19036 22787 25561 65535 42189
2025-05-21T10:38:27:805Z 6770 10085 13812 16525 17930 19069 22839 25614 65535 42367
2025-05-21T10:38:28:833Z 6810 10133 13882 16604 17938 19077 22840 25624 65535 42266
2025-05-21T10:38:29:861Z 6762 10073 13794 16510 17903 19048 22812 25595 65535 42000
2025-05-21T10:38:30:889Z 6824 10177 13915 16647 18021 19159 22955 25753 65535 42171
2025-05-21T10:38:31:919Z 6825 10184 13915 16644 18037 19194 22967 25796 65535 42360
2025-05-21T10:38:32:947Z 6837 10197 13935 16673 18058 19218 22984 25825 65535 42589
2025-05-21T10:38:33:975Z 6825 10177 13914 16643 18024 19180 22949 25773 65535 42320
2025-05-21T10:38:34:003Z 6794 10137 13857 16572 17919 19076 22830 25651 65535 41927
2025-05-21T10:38:35:030Z 6540 9821 13403 16052 18609 19688 23572 26546 65535 41257
2025-05-21T10:38:36:059Z 6967 10409 14270 17018 18531 19613 23484 26445 65535 41116
2025-05-21T10:38:37:089Z 6941 10371 14215 16959 18474 19524 23388 26331 65535 38888
2025-05-21T10:38:38:118Z 6852 10268 14097 16834 18441 19481 23331 26255 65535 38057
2025-05-21T10:38:39:145Z 6858 10268 14100 16843 18367 19378 23218 26125 65535 36562
2025-05-21T10:38:40:173Z 6824 10227 14046 16779 18342 19348 23176 26075 65535 35521
2025-05-21T10:38:41:201Z 6790 10188 13997 16761 18272 19285 23091 25952 65535 34971
2025-05-21T10:38:42:229Z 6723 10073 13860 16603 18268 19263 23069 25967 65535 35442
2025-05-21T10:38:43:259Z 6725 10093 13882 16618 18249 19262 23054 25955 65535 34887
2025-05-21T10:38:44:288Z 6752 10145 13943 16699 18249 19275 23021 25939 65535 33193
2025-05-21T10:38:45:315Z 6669 10007 13787 16522 17981 19000 22714 25483 65535 32654
2025-05-21T10:38:46:343Z 6638 9961 13746 16456 18133 19110 22862 25699 65535 31639
2025-05-21T10:38:47:371Z 6589 9912 13687 16431 18129 19101 22859 25692 65535 32379
2025-05-21T10:38:48:399Z 6804 10176 13989 16720 18595 19728 23588 26507 65535 41788
2025-05-21T10:38:49:429Z 6984 10442 14290 17035 18739 19876 23783 26786 65535 44064
2025-05-21T10:38:50:457Z 7010 10493 14348 17131 18685 19848 23696 26762 65535 45121
2025-05-21T10:38:51:485Z 7045 10587 14453 17255 18875 20021 23982 27037 65535 45743
2025-05-21T10:38:52:483Z 6965 10414 14272 16921 17848 18949 22519 25550 65535 42807
2025-05-21T10:38:53:483Z 6683 9904 13620 16154 17602 18617 22203 25065 65535 41738
2025-05-21T10:38:54:511Z 6732 9950 13714 16230 17798 18812 22484 25303 65535 42201
2025-05-21T10:38:55:510Z 6768 10007 13788 16354 17718 18812 22421 25244 65535 42149
2025-05-21T10:38:56:541Z 6567 9893 13607 16217 17178 17909 21270 23613 65535 17672
2025-05-21T10:38:57:568Z 5287 8329 11840 14497 15682 16087 19087 20553 65535 9384
2025-05-21T10:38:58:596Z 4185 6893 9978 12553 13677 13723 16148 16652 58619 5247
2025-05-21T10:38:59:624Z 3184 5373 8156 10451 11276 11350 12656 12431 45278 3155
2025-05-21T10:39:00:663Z 2355 3915 6255 8286 9179 9315 9838 9098 33506 2102
2025-05-21T10:39:02:705Z 1929 3161 5201 7104 8781 8936 9321 8503 29729 1784
2025-05-21T10:39:03:704Z 1848 2989 4909 6731 8317 8492 8855 8098 25906 1527
2025-05-21T10:39:04:732Z 1751 2806 4617 6339 7710 7884 8228 7501 22176 1295
2025-05-21T10:39:05:760Z 1650 2635 4346 5978 7427 7595 7923 7209 20243 1171
2025-05-21T10:39:06:787Z 1579 2516 4161 5722 7168 7326 7647 6945 18204 1047
2025-05-21T10:39:07:815Z 1536 2438 4037 5534 6854 7011 7322 6656 16081 929
2025-05-21T10:39:08:843Z 1459 2295 3818 5224 6520 6685 6971 6340 14458 842
2025-05-21T10:39:09:873Z 1415 2220 3702 5064 6426 6588 6868 6244 14006 816
2025-05-21T10:39:10:901Z 1427 2239 3734 5100 6525 6691 6978 6360 13975 813
2025-05-21T10:39:11:930Z 1434 2249 3755 5114 6505 6670 6944 6336 13481 782
2025-05-21T10:39:12:958Z 1404 2197 3676 5004 6305 6478 6731 6146 12690 739
2025-05-21T10:39:13:986Z 1373 2146 3591 4887 6196 6374 6616 6044 12299 719
2025-05-21T10:39:14:014Z 1377 2150 3603 4900 6313 6489 6733 6155 12502 728
2025-05-21T10:39:15:042Z 1388 2165 3633 4935 6362 6536 6781 6211 12571 733
2025-05-21T10:39:16:082Z 1410 2201 3680 4996 6356 6529 6787 6212 12843 752
2025-05-21T10:39:17:111Z 1415 2213 3698 5029 6496 6665 6935 6335 13795 805
2025-05-21T10:39:18:139Z 1439 2257 3768 5125 6553 6710 6986 6368 13825 802
2025-05-21T10:39:19:167Z 1430 2244 3747 5092 6408 6582 6840 6260 12811 746
2025-05-21T10:39:20:195Z 1400 2192 3666 4975 6304 6476 6717 6160 12129 706
2025-05-21T10:39:21:223Z 1390 2175 3638 4937 6365 6538 6784 6213 12360 719
2025-05-21T10:39:22:251Z 1419 2223 3713 5047 6447 6622 6879 6293 12948 753
2025-05-21T10:39:23:282Z 1435 2251 3757 5114 6543 6711 6987 6384 13563 788
2025-05-21T10:39:24:310Z 1447 2272 3784 5144 6432 6609 6880 6301 13107 764
2025-05-21T10:39:25:338Z 1419 2227 3711 5038 6390 6569 6830 6277 12573 732
2025-05-21T10:39:26:366Z 1392 2177 3637 4931 6225 6408 6649 6117 11631 679
2025-05-21T10:39:27:394Z 1365 2128 3563 4832 6149 6334 6555 6026 11293 660
2025-05-21T10:39:28:422Z 1380 2156 3610 4895 6178 6357 6582 6032 11538 672
2025-05-21T10:39:29:450Z 1202 1874 3170 4338 4817 4993 5121 4632 7549 453
2025-05-21T10:39:30:449Z 1040 1618 2768 3834 5956 6153 6068 5368 11790 662
2025-05-21T10:39:31:477Z 807 1253 2297 3418 4179 4310 3896 2972 6505 364
2025-05-21T10:39:32:505Z 443 653 1308 2113 3473 3602 3149 2257 4763 271
2025-05-21T10:39:33:533Z 493 737 1462 2348 3679 3802 3339 2397 5461 311
2025-05-21T10:39:34:561Z 514 768 1523 2450 3768 3889 3421 2443 5976 341
2025-05-21T10:39:35:588Z 537 804 1594 2568 3824 3947 3478 2482 6282 359
2025-05-21T10:39:36:616Z 540 808 1602 2589 3892 4018 3539 2518 6770 387
2025-05-21T10:39:37:647Z 543 813 1614 2625 4054 4179 3683 2608 7744 442
2025-05-21T10:39:39:675Z 563 846 1681 2749 4273 4395 3874 2734 8993 515
2025-05-21T10:39:40:703Z 584 880 1753 2877 4452 4574 4032 2845 10034 578
2025-05-21T10:39:41:731Z 607 916 1826 2996 4620 4745 4182 2952 10950 635
2025-05-21T10:39:42:759Z 624 943 1878 3082 4722 4847 4269 3011 11659 681
2025-05-21T10:39:43:787Z 634 959 1916 3145 4842 4963 4377 3083 12390 729
2025-05-21T10:39:44:815Z 648 985 1967 3229 4961 5076 4484 3155 12994 768
2025-05-21T10:39:45:813Z 657 1000 2001 3284 5026 5138 4542 3189 13337 790
2025-05-21T10:39:46:841Z 665 1014 2028 3327 5115 5225 4628 3253 13804 822
2025-05-21T10:39:47:869Z 674 1027 2056 3370 5162 5273 4673 3286 14087 842
2025-05-21T10:39:48:897Z 678 1035 2073 3396 5208 5316 4716 3315 14277 854
2025-05-21T10:39:49:925Z 682 1043 2088 3420 5228 5334 4737 3329 14348 859
2025-05-21T10:39:50:953Z 690 1057 2115 3461 5291 5397 4796 3367 14587 874
2025-05-21T10:39:51:983Z 691 1059 2123 3477 5343 5444 4842 3390 14810 891
2025-05-21T10:39:52:011Z 699 1074 2151 3523 5433 5527 4928 3452 15227 918
2025-05-21T10:39:53:038Z 708 1089 2183 3569 5472 5567 4967 3475 15419 933
2025-05-21T10:39:54:066Z 711 1096 2197 3597 5508 5602 4999 3495 15563 942
2025-05-21T10:39:55:095Z 715 1103 2210 3616 5513 5608 5009 3501 15635 949
2025-05-21T10:39:56:122Z 714 1101 2209 3615 5547 5639 5040 3520 15712 952
2025-05-21T10:39:57:150Z 718 1109 2223 3639 5575 5667 5073 3550 15857 962
2025-05-21T10:39:58:181Z 715 1102 2210 3619 5265 5363 4724 3227 14726 893
2025-05-21T10:39:59:208Z 608 919 1889 3159 4481 4562 3961 2621 13149 819
2025-05-21T10:40:00:236Z 351 494 1121 2054 3193 3308 2577 1460 8086 506
2025-05-21T10:40:01:274Z 246 324 790 1562 2992 3109 2346 1273 7080 442
2025-05-21T10:40:02:319Z 253 335 810 1586 3016 3138 2366 1287 7041 438
2025-05-21T10:40:03:346Z 253 335 810 1586 3019 3140 2366 1285 7025 437
2025-05-21T10:40:04:373Z 254 337 813 1593 3028 3152 2373 1289 7060 440
2025-05-21T10:40:05:422Z 252 333 806 1581 3012 3137 2357 1277 6984 435
2025-05-21T10:40:07:675Z 251 330 802 1579 3005 3132 2352 1271 6949 433
2025-05-21T10:40:08:929Z 250 328 798 1573 3001 3132 2349 1269 6922 431
2025-05-21T10:40:09:000Z 250 327 796 1570 2993 3128 2344 1266 6893 430
2025-05-21T10:40:10:028Z 250 327 797 1572 3007 3139 2352 1269 6921 431
2025-05-21T10:40:11:056Z 249 325 792 1565 3012 3144 2354 1270 6936 432
2025-05-21T10:40:12:084Z 250 326 796 1571 3012 3145 2353 1271 6915 431
2025-05-21T10:40:13:114Z 250 327 796 1572 3008 3142 2351 1270 6886 429
2025-05-21T10:40:14:143Z 249 325 792 1565 2997 3132 2341 1262 6851 427
2025-05-21T10:40:15:171Z 248 323 788 1559 2998 3133 2342 1263 6842 426
2025-05-21T10:40:16:199Z 249 325 793 1568 3011 3145 2355 1270 6911 430
2025-05-21T10:40:17:227Z 251 328 800 1580 3020 3153 2363 1274 6948 433
2025-05-21T10:40:18:255Z 250 327 797 1577 3026 3160 2366 1276 6958 434
2025-05-21T10:40:19:284Z 252 330 803 1585 3035 3169 2372 1280 6974 434
2025-05-21T10:40:20:313Z 252 331 805 1588 3032 3168 2371 1280 6957 433
2025-05-21T10:40:21:341Z 251 327 798 1576 3018 3156 2360 1274 6906 430
2025-05-21T10:40:22:381Z 252 330 803 1585 3041 3178 2377 1284 6957 433
2025-05-21T10:40:23:410Z 253 331 806 1590 3048 3185 2385 1287 6984 435
2025-05-21T10:40:24:438Z 253 331 806 1591 3043 3181 2382 1286 6992 436
2025-05-21T10:40:25:466Z 253 331 806 1592 3053 3190 2390 1289 7004 437
2025-05-21T10:40:26:493Z 253 331 806 1592 3058 3196 2394 1291 7021 438
2025-05-21T10:40:27:521Z 254 332 809 1599 3061 3198 2397 1293 7027 438
2025-05-21T10:40:28:561Z 254 332 810 1601 3068 3207 2405 1298 7038 438
2025-05-21T10:40:29:591Z 226 289 711 1419 2249 2385 1676 829 5147 331
2025-05-21T10:40:30:620Z 130 148 395 872 1796 1926 1259 562 3770 242
2025-05-21T10:40:31:650Z 97 104 287 665 1663 1787 1131 482 3327 213
2025-05-21T10:40:33:679Z 100 108 299 690 1668 1792 1136 485 3378 217
2025-05-21T10:40:34:709Z 100 108 298 689 1686 1810 1149 488 3452 221
2025-05-21T10:40:35:738Z 101 109 301 697 1712 1839 1171 497 3568 229
2025-05-21T10:40:36:770Z 102 111 306 709 1750 1877 1199 510 3686 235
2025-05-21T10:40:37:800Z 105 114 313 724 1743 1874 1191 505 3673 234
2025-05-21T10:40:38:829Z 104 112 308 716 1748 1881 1192 507 3681 233
2025-05-21T10:40:39:859Z 104 111 306 714 1732 1871 1182 504 3644 231
2025-05-21T10:40:40:888Z 104 111 306 712 1727 1869 1176 505 3609 228
2025-05-21T10:40:41:918Z 104 111 304 708 1717 1865 1168 505 3568 226
2025-05-21T10:40:42:947Z 105 111 303 706 1706 1857 1161 507 3516 223
2025-05-21T10:40:43:980Z 105 110 301 699 1675 1829 1136 498 3391 215
2025-05-21T10:40:44:010Z 104 108 296 685 1654 1809 1120 494 3310 211
2025-05-21T10:40:45:040Z 103 106 292 675 1627 1783 1102 487 3207 205
2025-05-21T10:40:46:069Z 102 105 286 663 1607 1763 1089 483 3112 199
2025-05-21T10:40:47:099Z 101 103 284 653 1582 1737 1073 477 2999 193
2025-05-21T10:40:48:128Z 99 102 279 642 1560 1714 1060 471 2909 188
2025-05-21T10:40:49:158Z 98 100 275 630 1532 1684 1042 463 2802 181
2025-05-21T10:40:50:190Z 96 98 269 618 1508 1658 1026 455 2696 175
2025-05-21T10:40:51:220Z 95 97 267 610 1501 1649 1023 454 2643 171
2025-05-21T10:40:52:249Z 95 97 266 607 1486 1635 1015 451 2601 169
2025-05-21T10:40:53:279Z 95 96 265 605 1491 1638 1019 452 2596 169
2025-05-21T10:40:54:309Z 94 96 264 603 1481 1629 1014 449 2559 166
2025-05-21T10:40:55:339Z 94 96 263 600 1474 1620 1010 447 2529 165
2025-05-21T10:40:56:368Z 93 95 261 597 1468 1614 1007 446 2492 162
2025-05-21T10:40:57:398Z 93 95 260 594 1463 1608 1003 444 2466 161
2025-05-21T10:40:58:430Z 93 95 260 593 1439 1582 985 433 2431 159
2025-05-21T10:40:59:459Z 83 83 231 535 1219 1347 814 336 2085 138
2025-05-21T10:41:00:489Z 59 55 154 379 979 1101 607 232 1564 103
2025-05-21T10:41:01:518Z 49 44 123 313 906 1024 547 203 1441 95
2025-05-21T10:41:02:547Z 47 41 115 295 903 1020 546 202 1449 95
2025-05-21T10:41:03:586Z 47 41 116 297 905 1022 549 203 1438 95
2025-05-21T10:41:04:626Z 47 41 116 295 898 1015 546 202 1387 91
2025-05-21T10:41:05:655Z 46 40 114 290 883 1001 542 200 1308 86
2025-05-21T10:41:07:687Z 45 39 111 284 863 979 534 196 1214 80
2025-05-21T10:41:08:717Z 44 39 108 279 846 963 528 193 1134 74
2025-05-21T10:41:09:747Z 44 38 108 275 835 952 523 190 1073 70
2025-05-21T10:41:10:776Z 43 38 106 270 831 948 521 189 1037 68
2025-05-21T10:41:11:806Z 43 38 106 272 828 945 520 189 1009 65
2025-05-21T10:41:12:835Z 43 38 105 270 820 938 516 187 969 63
